country_or_area,commodity_transaction,year,unit,quantity,quantity_footnotes,category
T.F.Yug.Rep. Macedonia,Electricity - exports,1996,"Kilowatt-hours, million",26,,total_electricity
T.F.Yug.Rep. Macedonia,Electricity - exports,1997,"Kilowatt-hours, million",0,,total_electricity
T.F.Yug.Rep. Macedonia,Electricity - exports,1998,"Kilowatt-hours, million",2,,total_electricity
T.F.Yug.Rep. Macedonia,Electricity - exports,1999,"Kilowatt-hours, million",103,,total_electricity
T.F.Yug.Rep. Macedonia,Electricity - exports,2008,"Kilowatt-hours, million",0,,total_electricity
T.F.Yug.Rep. Macedonia,Electricity - exports,2009,"Kilowatt-hours, million",0,,total_electricity
T.F.Yug.Rep. Macedonia,Electricity - exports,2010,"Kilowatt-hours, million",0,,total_electricity
T.F.Yug.Rep. Macedonia,Electricity - exports,2011,"Kilowatt-hours, million",73,,total_electricity
T.F.Yug.Rep. Macedonia,Electricity - exports,2012,"Kilowatt-hours, million",72,,total_electricity
T.F.Yug.Rep. Macedonia,Electricity - exports,2013,"Kilowatt-hours, million",62.36,,total_electricity
T.F.Yug.Rep. Macedonia,Electricity - exports,2014,"Kilowatt-hours, million",114.564,,total_electricity
Syrian Arab Republic,Electricity - exports,1990,"Kilowatt-hours, million",0,1,total_electricity
Syrian Arab Republic,Electricity - exports,1991,"Kilowatt-hours, million",0,1,total_electricity
Syrian Arab Republic,Electricity - exports,1992,"Kilowatt-hours, million",0,1,total_electricity
Syrian Arab Republic,Electricity - exports,1993,"Kilowatt-hours, million",0,,total_electricity
Syrian Arab Republic,Electricity - exports,1994,"Kilowatt-hours, million",0,,total_electricity
Syrian Arab Republic,Electricity - exports,1995,"Kilowatt-hours, million",0,,total_electricity
Syrian Arab Republic,Electricity - exports,2002,"Kilowatt-hours, million",692,,total_electricity
Syrian Arab Republic,Electricity - exports,2003,"Kilowatt-hours, million",249,,total_electricity
Syrian Arab Republic,Electricity - exports,2004,"Kilowatt-hours, million",539,,total_electricity
Syrian Arab Republic,Electricity - exports,2005,"Kilowatt-hours, million",844,,total_electricity
Syrian Arab Republic,Electricity - exports,2006,"Kilowatt-hours, million",986,,total_electricity
Syrian Arab Republic,Electricity - exports,2007,"Kilowatt-hours, million",991,,total_electricity
Syrian Arab Republic,Electricity - exports,2008,"Kilowatt-hours, million",590,,total_electricity
Syrian Arab Republic,Electricity - exports,2009,"Kilowatt-hours, million",614,,total_electricity
Syrian Arab Republic,Electricity - exports,2010,"Kilowatt-hours, million",1043,,total_electricity
Syrian Arab Republic,Electricity - exports,2011,"Kilowatt-hours, million",1192,,total_electricity
Syrian Arab Republic,Electricity - exports,2012,"Kilowatt-hours, million",0,,total_electricity
Syrian Arab Republic,Electricity - exports,2013,"Kilowatt-hours, million",529,,total_electricity
Syrian Arab Republic,Electricity - exports,2014,"Kilowatt-hours, million",138,,total_electricity
Switzerland,Electricity - exports,1990,"Kilowatt-hours, million",22862,,total_electricity
Switzerland,Electricity - exports,1991,"Kilowatt-hours, million",22578,,total_electricity
Switzerland,Electricity - exports,1992,"Kilowatt-hours, million",23860,,total_electricity
Switzerland,Electricity - exports,1993,"Kilowatt-hours, million",26719,,total_electricity
Switzerland,Electricity - exports,1994,"Kilowatt-hours, million",28093,,total_electricity
Switzerland,Electricity - exports,1995,"Kilowatt-hours, million",26690,,total_electricity
Switzerland,Electricity - exports,1996,"Kilowatt-hours, million",24187,,total_electricity
Switzerland,Electricity - exports,1997,"Kilowatt-hours, million",27502,,total_electricity
Switzerland,Electricity - exports,1998,"Kilowatt-hours, million",29561,,total_electricity
Switzerland,Electricity - exports,1999,"Kilowatt-hours, million",31952,,total_electricity
Switzerland,Electricity - exports,2000,"Kilowatt-hours, million",31400,,total_electricity
Switzerland,Electricity - exports,2001,"Kilowatt-hours, million",34540,,total_electricity
Switzerland,Electricity - exports,2002,"Kilowatt-hours, million",32308,,total_electricity
Switzerland,Electricity - exports,2003,"Kilowatt-hours, million",33196,,total_electricity
Switzerland,Electricity - exports,2004,"Kilowatt-hours, million",27759,,total_electricity
Switzerland,Electricity - exports,2005,"Kilowatt-hours, million",31996,,total_electricity
Switzerland,Electricity - exports,2006,"Kilowatt-hours, million",31100,,total_electricity
Switzerland,Electricity - exports,2007,"Kilowatt-hours, million",36880,,total_electricity
Switzerland,Electricity - exports,2008,"Kilowatt-hours, million",32736,,total_electricity
Switzerland,Electricity - exports,2009,"Kilowatt-hours, million",33525,,total_electricity
Switzerland,Electricity - exports,2010,"Kilowatt-hours, million",32881,,total_electricity
Switzerland,Electricity - exports,2011,"Kilowatt-hours, million",32237,,total_electricity
Switzerland,Electricity - exports,2012,"Kilowatt-hours, million",33749,,total_electricity
Switzerland,Electricity - exports,2013,"Kilowatt-hours, million",32270,,total_electricity
Switzerland,Electricity - exports,2014,"Kilowatt-hours, million",34021,,total_electricity
Sweden,Electricity - exports,1990,"Kilowatt-hours, million",14677,,total_electricity
Sweden,Electricity - exports,1991,"Kilowatt-hours, million",7519,,total_electricity
Sweden,Electricity - exports,1992,"Kilowatt-hours, million",11003,,total_electricity
Sweden,Electricity - exports,1993,"Kilowatt-hours, million",8566,,total_electricity
Sweden,Electricity - exports,1994,"Kilowatt-hours, million",6418,,total_electricity
Sweden,Electricity - exports,1995,"Kilowatt-hours, million",9401,,total_electricity
Sweden,Electricity - exports,1996,"Kilowatt-hours, million",9747,,total_electricity
Sweden,Electricity - exports,1997,"Kilowatt-hours, million",12960,,total_electricity
Sweden,Electricity - exports,1998,"Kilowatt-hours, million",16799,,total_electricity
Sweden,Electricity - exports,1999,"Kilowatt-hours, million",15938,,total_electricity
Sweden,Electricity - exports,2000,"Kilowatt-hours, million",13630,,total_electricity
Sweden,Electricity - exports,2001,"Kilowatt-hours, million",18454,,total_electricity
Sweden,Electricity - exports,2002,"Kilowatt-hours, million",14754,,total_electricity
Sweden,Electricity - exports,2003,"Kilowatt-hours, million",11457,,total_electricity
Sweden,Electricity - exports,2004,"Kilowatt-hours, million",17750,,total_electricity
Sweden,Electricity - exports,2005,"Kilowatt-hours, million",21968,,total_electricity
Sweden,Electricity - exports,2006,"Kilowatt-hours, million",11497,,total_electricity
Sweden,Electricity - exports,2007,"Kilowatt-hours, million",14736,,total_electricity
Sweden,Electricity - exports,2008,"Kilowatt-hours, million",14715,,total_electricity
Sweden,Electricity - exports,2009,"Kilowatt-hours, million",9080,,total_electricity
Sweden,Electricity - exports,2010,"Kilowatt-hours, million",12853,,total_electricity
Sweden,Electricity - exports,2011,"Kilowatt-hours, million",19714,,total_electricity
Sweden,Electricity - exports,2012,"Kilowatt-hours, million",31255,,total_electricity
Sweden,Electricity - exports,2013,"Kilowatt-hours, million",22676,,total_electricity
Sweden,Electricity - exports,2014,"Kilowatt-hours, million",29475,,total_electricity
Spain,Electricity - exports,1990,"Kilowatt-hours, million",3628,,total_electricity
Spain,Electricity - exports,1991,"Kilowatt-hours, million",3762,,total_electricity
Spain,Electricity - exports,1992,"Kilowatt-hours, million",3710,,total_electricity
Spain,Electricity - exports,1993,"Kilowatt-hours, million",3339,,total_electricity
Spain,Electricity - exports,1994,"Kilowatt-hours, million",3251,,total_electricity
Spain,Electricity - exports,1995,"Kilowatt-hours, million",3147,,total_electricity
Spain,Electricity - exports,1996,"Kilowatt-hours, million",5690,,total_electricity
Spain,Electricity - exports,1997,"Kilowatt-hours, million",7670,,total_electricity
Spain,Electricity - exports,1998,"Kilowatt-hours, million",5562,,total_electricity
Spain,Electricity - exports,1999,"Kilowatt-hours, million",6240,,total_electricity
Spain,Electricity - exports,2000,"Kilowatt-hours, million",7827,,total_electricity
Spain,Electricity - exports,2001,"Kilowatt-hours, million",6727,,total_electricity
Spain,Electricity - exports,2002,"Kilowatt-hours, million",7175,,total_electricity
Spain,Electricity - exports,2003,"Kilowatt-hours, million",8257,,total_electricity
Spain,Electricity - exports,2004,"Kilowatt-hours, million",11139,,total_electricity
Spain,Electricity - exports,2005,"Kilowatt-hours, million",11555,,total_electricity
Spain,Electricity - exports,2006,"Kilowatt-hours, million",12373,,total_electricity
Spain,Electricity - exports,2007,"Kilowatt-hours, million",14524,,total_electricity
Spain,Electricity - exports,2008,"Kilowatt-hours, million",16920,,total_electricity
Spain,Electricity - exports,2009,"Kilowatt-hours, million",14855,,total_electricity
Spain,Electricity - exports,2010,"Kilowatt-hours, million",13539,,total_electricity
Spain,Electricity - exports,2011,"Kilowatt-hours, million",14023,,total_electricity
Spain,Electricity - exports,2012,"Kilowatt-hours, million",18986,,total_electricity
Spain,Electricity - exports,2013,"Kilowatt-hours, million",16638,,total_electricity
Spain,Electricity - exports,2014,"Kilowatt-hours, million",15716,,total_electricity
South Africa,Electricity - exports,1990,"Kilowatt-hours, million",1533,,total_electricity
South Africa,Electricity - exports,1991,"Kilowatt-hours, million",1795,,total_electricity
South Africa,Electricity - exports,1992,"Kilowatt-hours, million",1872,,total_electricity
South Africa,Electricity - exports,1993,"Kilowatt-hours, million",1565,,total_electricity
South Africa,Electricity - exports,1994,"Kilowatt-hours, million",1583,,total_electricity
South Africa,Electricity - exports,1995,"Kilowatt-hours, million",3000,,total_electricity
South Africa,Electricity - exports,1996,"Kilowatt-hours, million",5579,,total_electricity
South Africa,Electricity - exports,1997,"Kilowatt-hours, million",6617,,total_electricity
South Africa,Electricity - exports,1998,"Kilowatt-hours, million",4093,,total_electricity
South Africa,Electricity - exports,1999,"Kilowatt-hours, million",4266,,total_electricity
South Africa,Electricity - exports,2000,"Kilowatt-hours, million",4007,,total_electricity
South Africa,Electricity - exports,2001,"Kilowatt-hours, million",6996,,total_electricity
South Africa,Electricity - exports,2002,"Kilowatt-hours, million",7242,,total_electricity
South Africa,Electricity - exports,2003,"Kilowatt-hours, million",10263,,total_electricity
South Africa,Electricity - exports,2004,"Kilowatt-hours, million",13254,,total_electricity
South Africa,Electricity - exports,2005,"Kilowatt-hours, million",13422,,total_electricity
South Africa,Electricity - exports,2006,"Kilowatt-hours, million",13589,,total_electricity
South Africa,Electricity - exports,2007,"Kilowatt-hours, million",14496,,total_electricity
South Africa,Electricity - exports,2008,"Kilowatt-hours, million",14168,,total_electricity
South Africa,Electricity - exports,2009,"Kilowatt-hours, million",14052,,total_electricity
South Africa,Electricity - exports,2010,"Kilowatt-hours, million",14668,,total_electricity
South Africa,Electricity - exports,2011,"Kilowatt-hours, million",14964,,total_electricity
South Africa,Electricity - exports,2012,"Kilowatt-hours, million",15035,,total_electricity
South Africa,Electricity - exports,2013,"Kilowatt-hours, million",13929,,total_electricity
South Africa,Electricity - exports,2014,"Kilowatt-hours, million",13836,,total_electricity
Slovenia,Electricity - exports,1992,"Kilowatt-hours, million",2142,,total_electricity
Slovenia,Electricity - exports,1993,"Kilowatt-hours, million",2124,,total_electricity
Slovenia,Electricity - exports,1994,"Kilowatt-hours, million",2382,,total_electricity
Slovenia,Electricity - exports,1995,"Kilowatt-hours, million",2392,,total_electricity
Slovenia,Electricity - exports,1996,"Kilowatt-hours, million",2516,,total_electricity
Slovenia,Electricity - exports,1997,"Kilowatt-hours, million",2520,,total_electricity
Slovenia,Electricity - exports,1998,"Kilowatt-hours, million",2630,,total_electricity
Slovenia,Electricity - exports,1999,"Kilowatt-hours, million",1934,,total_electricity
Slovenia,Electricity - exports,2000,"Kilowatt-hours, million",5553,,total_electricity
Slovenia,Electricity - exports,2001,"Kilowatt-hours, million",4926,,total_electricity
Slovenia,Electricity - exports,2002,"Kilowatt-hours, million",4928,,total_electricity
Slovenia,Electricity - exports,2003,"Kilowatt-hours, million",5811,,total_electricity
Slovenia,Electricity - exports,2004,"Kilowatt-hours, million",8189,,total_electricity
Slovenia,Electricity - exports,2005,"Kilowatt-hours, million",9667,,total_electricity
Slovenia,Electricity - exports,2006,"Kilowatt-hours, million",7662,,total_electricity
Slovenia,Electricity - exports,2007,"Kilowatt-hours, million",5877,,total_electricity
Slovenia,Electricity - exports,2008,"Kilowatt-hours, million",7824,,total_electricity
Slovenia,Electricity - exports,2009,"Kilowatt-hours, million",10839,,total_electricity
Slovenia,Electricity - exports,2010,"Kilowatt-hours, million",10745,,total_electricity
Slovenia,Electricity - exports,2011,"Kilowatt-hours, million",8408,,total_electricity
Slovenia,Electricity - exports,2012,"Kilowatt-hours, million",8491,,total_electricity
Slovenia,Electricity - exports,2013,"Kilowatt-hours, million",8811,,total_electricity
Slovenia,Electricity - exports,2014,"Kilowatt-hours, million",9997,,total_electricity
Slovakia,Electricity - exports,1992,"Kilowatt-hours, million",2527,,total_electricity
Slovakia,Electricity - exports,1993,"Kilowatt-hours, million",2880,,total_electricity
Slovakia,Electricity - exports,1994,"Kilowatt-hours, million",2379,,total_electricity
Slovakia,Electricity - exports,1995,"Kilowatt-hours, million",2065,,total_electricity
Slovakia,Electricity - exports,1996,"Kilowatt-hours, million",2353,,total_electricity
Slovakia,Electricity - exports,1997,"Kilowatt-hours, million",2743,,total_electricity
Slovakia,Electricity - exports,1998,"Kilowatt-hours, million",3091,,total_electricity
Slovakia,Electricity - exports,1999,"Kilowatt-hours, million",3180,,total_electricity
Slovakia,Electricity - exports,2000,"Kilowatt-hours, million",8647,,total_electricity
Slovakia,Electricity - exports,2001,"Kilowatt-hours, million",9743,,total_electricity
Slovakia,Electricity - exports,2002,"Kilowatt-hours, million",10867,,total_electricity
Slovakia,Electricity - exports,2003,"Kilowatt-hours, million",10878,,total_electricity
Slovakia,Electricity - exports,2004,"Kilowatt-hours, million",10593,,total_electricity
